satz_id;variante_H2O;wiederholung;zeit_messung;tage_seit_aussaat;bodensaugspannung_0020_hPa;bodensaugspannung_2040_hPa;bodensaugspannung_4060_hPa;pf_0020;pf_2040;pf_4060;T0020_nFK;T2040_nFK;T4060_nFK
5;Wred;c;2021-08-04;9;47.89;90.64;83.55;1.68;1.96;1.92;104.99;93.45;94.92
5;Wred;c;2021-08-05;10;53.3;85.75;83.96;1.73;1.93;1.92;103.05;94.45;94.83
5;Wred;c;2021-08-06;11;57.39;87.51;84.09;1.76;1.94;1.92;101.72;94.08;94.8
5;Wred;c;2021-08-07;12;60.75;87.97;84.51;1.78;1.94;1.93;100.69;93.99;94.71
5;Wred;c;2021-08-08;13;68.87;89.76;84.79;1.84;1.95;1.93;98.42;93.62;94.65
5;Wred;c;2021-08-09;14;76.26;91.33;85.39;1.88;1.96;1.93;96.57;93.31;94.52
5;Wred;c;2021-08-10;15;88.32;92.89;86.32;1.95;1.97;1.94;93.91;93;94.33
5;Wred;c;2021-08-11;16;113.11;95.3;86.95;2.05;1.98;1.94;89.44;92.54;94.2
5;Wred;c;2021-08-12;17;156.36;98.44;87.11;2.19;1.99;1.94;83.58;91.95;94.16
5;Wred;c;2021-08-13;18;223.45;102.66;87.48;2.35;2.01;1.94;77.12;91.19;94.09
5;Wred;c;2021-08-14;19;321.01;107.88;88.58;2.51;2.03;1.95;70.56;90.29;93.86
5;Wred;c;2021-08-15;20;464;115.98;91.02;2.67;2.06;1.96;63.9;88.98;93.37
5;Wred;c;2021-08-16;21;633.59;126;92.27;2.8;2.1;1.97;58.26;87.48;93.12
5;Wred;c;2021-08-17;22;736.92;135.85;94.28;2.87;2.13;1.97;55.52;86.12;92.73
5;Wred;c;2021-08-18;23;794.26;146.66;96.12;2.9;2.17;1.98;54.17;84.74;92.38
5;Wred;c;2021-08-19;24;825.57;160.54;99.05;2.92;2.21;2;53.47;83.1;91.84
5;Wred;c;2021-08-20;25;849.94;176.64;102.14;2.93;2.25;2.01;52.94;81.37;91.28
5;Wred;c;2021-08-21;26;867.71;199.88;105.45;2.94;2.3;2.02;52.57;79.13;90.71
5;Wred;c;2021-08-22;27;882.96;229.42;111.2;2.95;2.36;2.05;52.25;76.64;89.75
5;Wred;c;2021-08-23;28;894.73;255.68;115.46;2.95;2.41;2.06;52.01;74.68;89.07
5;Wred;c;2021-08-24;29;902.6;289.28;122.08;2.96;2.46;2.09;51.85;72.45;88.06
5;Wred;c;2021-08-25;30;905.75;334.81;130.19;2.96;2.52;2.11;51.79;69.8;86.89
5;Wred;c;2021-08-26;31;714.04;408.43;142.13;2.85;2.61;2.15;56.09;66.2;85.3
5;Wred;c;2021-08-27;32;780.55;480.55;157.07;2.89;2.68;2.2;54.48;63.26;83.5
5;Wred;c;2021-08-28;33;819.74;522.32;172.49;2.91;2.72;2.24;53.6;61.75;81.8
5;Wred;c;2021-08-29;34;832.23;560.69;188.22;2.92;2.75;2.27;53.32;60.47;80.22
5;Wred;c;2021-08-30;35;839.94;615.57;212.26;2.92;2.79;2.33;53.16;58.78;78.05
5;Wred;c;2021-08-31;36;861.31;705.21;259.42;2.94;2.85;2.41;52.7;56.32;74.42
5;Wred;c;2021-09-01;37;877.42;770.81;327.96;2.94;2.89;2.52;52.37;54.71;70.17
5;Wred;c;2021-09-02;38;885.76;812.04;426.01;2.95;2.91;2.63;52.2;53.77;65.44
5;Wred;c;2021-09-03;39;887.28;833.54;545.64;2.95;2.92;2.74;52.16;53.29;60.96
5;Wred;c;2021-09-04;40;;849.64;671.58;;2.93;2.83;;52.95;57.2
5;Wred;c;2021-09-05;41;;865.6;758.37;;2.94;2.88;;52.61;55
5;Wred;c;2021-09-06;42;;877.57;803.84;;2.94;2.91;;52.36;53.95
5;Wred;c;2021-09-07;43;;885.54;829.66;;2.95;2.92;;52.2;53.38
5;Wred;c;2021-09-08;44;;884.17;836.03;;2.95;2.92;;52.23;53.24
5;Wred;c;2021-09-09;45;;882.55;840.35;;2.95;2.92;;52.26;53.15
5;Wred;c;2021-09-10;46;;885.94;848.26;;2.95;2.93;;52.19;52.98
5;Wred;c;2021-09-11;47;;890.94;856.07;;2.95;2.93;;52.09;52.81
5;Wred;c;2021-09-12;48;;894.63;861.88;;2.95;2.94;;52.01;52.69
5;Wred;c;2021-09-13;49;;897.76;866.34;;2.95;2.94;;51.95;52.6
5;Wred;d;2021-07-30;4;62.37;58.64;64.37;1.79;1.77;1.81;100.21;101.33;99.64
5;Wred;d;2021-07-31;5;59.31;58.08;65.8;1.77;1.76;1.82;101.12;101.5;99.24
5;Wred;d;2021-08-01;6;64.1;57.26;65.3;1.81;1.76;1.81;99.71;101.76;99.38
5;Wred;d;2021-08-02;7;59.22;58.36;66.56;1.77;1.77;1.82;101.15;101.41;99.03
5;Wred;d;2021-08-03;8;54.24;55.91;66.36;1.73;1.75;1.82;102.74;102.19;99.09
5;Wred;d;2021-08-04;9;40.02;51.81;66.98;1.6;1.71;1.83;108.24;103.57;98.92
5;Wred;d;2021-08-05;10;48.09;48.02;65.7;1.68;1.68;1.82;104.91;104.94;99.27
5;Wred;d;2021-08-06;11;49.72;48.71;64.77;1.7;1.69;1.81;104.31;104.68;99.53
5;Wred;d;2021-08-07;12;54.56;49.13;64.08;1.74;1.69;1.81;102.63;104.53;99.72
5;Wred;d;2021-08-08;13;62.4;52.22;65.1;1.8;1.72;1.81;100.2;103.42;99.43
5;Wred;d;2021-08-09;14;68.91;55.27;65.42;1.84;1.74;1.82;98.4;102.4;99.35
5;Wred;d;2021-08-10;15;80.44;57.76;65.44;1.91;1.76;1.82;95.61;101.6;99.34
5;Wred;d;2021-08-11;16;104.95;63.24;66.65;2.02;1.8;1.82;90.79;99.96;99.01
5;Wred;d;2021-08-12;17;151.9;71.71;67.38;2.18;1.86;1.83;84.1;97.68;98.81
5;Wred;d;2021-08-13;18;234.03;83.89;68.99;2.37;1.92;1.84;76.28;94.85;98.38
5;Wred;d;2021-08-14;19;362.88;100.07;70.36;2.56;2;1.85;68.34;91.65;98.03
5;Wred;d;2021-08-15;20;538.22;121.3;72.95;2.73;2.08;1.86;61.21;88.17;97.37
5;Wred;d;2021-08-16;21;706.47;145.49;75.26;2.85;2.16;1.88;56.29;84.88;96.81
5;Wred;d;2021-08-17;22;779.57;168.18;78.1;2.89;2.23;1.89;54.51;82.26;96.14
5;Wred;d;2021-08-18;23;813.23;189.79;82.3;2.91;2.28;1.92;53.74;80.07;95.19
5;Wred;d;2021-08-19;24;828.19;212.22;86.01;2.92;2.33;1.93;53.41;78.05;94.39
5;Wred;d;2021-08-20;25;849.9;234.78;88.15;2.93;2.37;1.95;52.94;76.22;93.95
5;Wred;d;2021-08-21;26;871.73;261.27;90.76;2.94;2.42;1.96;52.48;74.29;93.42
5;Wred;d;2021-08-22;27;890.7;293.23;93.38;2.95;2.47;1.97;52.09;72.2;92.91
5;Wred;d;2021-08-23;28;905.41;323.48;97.08;2.96;2.51;1.99;51.8;70.42;92.2
5;Wred;d;2021-08-24;29;914.38;352.73;101.03;2.96;2.55;2;51.62;68.86;91.48
5;Wred;d;2021-08-25;30;913.22;386.35;103.65;2.96;2.59;2.02;51.64;67.21;91.02
5;Wred;d;2021-08-26;31;909.56;429.42;107.39;2.96;2.63;2.03;51.72;65.3;90.38
5;Wred;d;2021-08-27;32;732.92;470.15;110.67;2.87;2.67;2.04;55.62;63.66;89.83
5;Wred;d;2021-08-28;33;809;497.34;116.04;2.91;2.7;2.06;53.84;62.64;88.97
5;Wred;d;2021-08-29;34;852.62;526.41;120.93;2.93;2.72;2.08;52.89;61.61;88.23
5;Wred;d;2021-08-30;35;873.37;560.96;126.71;2.94;2.75;2.1;52.45;60.46;87.38
5;Wred;d;2021-08-31;36;898.49;618.41;131.91;2.95;2.79;2.12;51.94;58.7;86.66
5;Wred;d;2021-09-01;37;914.11;670;139.62;2.96;2.83;2.14;51.63;57.25;85.63
5;Wred;d;2021-09-02;38;921.71;717.71;149.84;2.96;2.86;2.18;51.48;56;84.35
5;Wred;d;2021-09-03;39;;755.55;164.38;;2.88;2.22;;55.07;82.67
5;Wred;d;2021-09-04;40;;789.4;183.91;;2.9;2.26;;54.28;80.64
5;Wred;d;2021-09-05;41;;819.54;211.74;;2.91;2.33;;53.6;78.09
5;Wred;d;2021-09-06;42;;844.03;249.28;;2.93;2.4;;53.07;75.14
5;Wred;d;2021-09-07;43;;860.85;292.23;;2.93;2.47;;52.71;72.26
5;Wred;d;2021-09-08;44;;864.16;334.21;;2.94;2.52;;52.64;69.83
5;Wred;d;2021-09-09;45;;865.28;380.56;;2.94;2.58;;52.62;67.48
5;Wred;d;2021-09-10;46;;870.91;415.76;;2.94;2.62;;52.5;65.88
5;Wred;d;2021-09-11;47;;876.81;434.34;;2.94;2.64;;52.38;65.09
5;Wred;d;2021-09-12;48;;880.7;467.7;;2.94;2.67;;52.3;63.75
5;Wred;d;2021-09-13;49;;884.07;502.1;;2.95;2.7;;52.23;62.47
6;Wfull_plus;a;2022-04-20;3;63.36;52.29;62.86;1.8;1.72;1.8;99.92;103.4;100.07
6;Wfull_plus;a;2022-04-21;4;84.67;61.11;67.04;1.93;1.79;1.83;94.68;100.58;98.9
6;Wfull_plus;a;2022-04-22;5;89.15;65.46;68.32;1.95;1.82;1.83;93.74;99.33;98.56
6;Wfull_plus;a;2022-04-23;6;89.63;70.11;70.16;1.95;1.85;1.85;93.65;98.09;98.08
6;Wfull_plus;a;2022-04-24;7;92.71;72.69;71.77;1.97;1.86;1.86;93.04;97.44;97.67
6;Wfull_plus;a;2022-04-25;8;94.82;74.83;73.12;1.98;1.87;1.86;92.63;96.91;97.33
6;Wfull_plus;a;2022-04-26;9;100.78;78.05;73.46;2;1.89;1.87;91.53;96.15;97.25
6;Wfull_plus;a;2022-04-27;10;75.61;77.72;75.23;1.88;1.89;1.88;96.73;96.23;96.82
6;Wfull_plus;a;2022-04-28;11;67.14;74.92;74.1;1.83;1.87;1.87;98.88;96.89;97.09
6;Wfull_plus;a;2022-04-29;12;53.01;73.79;73.52;1.72;1.87;1.87;103.15;97.17;97.23
6;Wfull_plus;a;2022-04-30;13;53.99;74.32;75.03;1.73;1.87;1.88;102.82;97.04;96.87
6;Wfull_plus;a;2022-05-01;14;56.76;73.53;76.04;1.75;1.87;1.88;101.91;97.23;96.62
6;Wfull_plus;a;2022-05-02;15;59.8;71.51;74.7;1.78;1.85;1.87;100.97;97.73;96.94
6;Wfull_plus;a;2022-05-03;16;48.58;71.99;75.38;1.69;1.86;1.88;104.73;97.61;96.78
6;Wfull_plus;a;2022-05-04;17;52.61;71.04;75.74;1.72;1.85;1.88;103.29;97.85;96.69
6;Wfull_plus;a;2022-05-05;18;63.05;72.42;76.33;1.8;1.86;1.88;100.01;97.51;96.55
6;Wfull_plus;a;2022-05-06;19;65.28;72.83;76.42;1.81;1.86;1.88;99.38;97.4;96.53
6;Wfull_plus;a;2022-05-07;20;12.01;54.48;75.32;1.08;1.74;1.88;130.02;102.66;96.8
6;Wfull_plus;a;2022-05-08;21;12.4;14.49;55.09;1.09;1.16;1.74;129.44;126.62;102.46
6;Wfull_plus;a;2022-05-09;22;17.44;13.14;34.91;1.24;1.12;1.54;123.27;128.39;110.71
6;Wfull_plus;a;2022-05-10;23;25.25;21.17;34.14;1.4;1.33;1.53;116.57;119.76;111.11
6;Wfull_plus;a;2022-05-11;24;37.61;27.15;36.42;1.58;1.43;1.56;109.36;115.26;109.94
6;Wfull_plus;a;2022-05-12;25;49.95;33.8;39.52;1.7;1.53;1.6;104.23;111.3;108.47
6;Wfull_plus;a;2022-05-13;26;69.24;39.92;43.18;1.84;1.6;1.64;98.32;108.28;106.86
6;Wfull_plus;a;2022-05-14;27;107.42;45.3;46.18;2.03;1.66;1.66;90.37;106;105.65
6;Wfull_plus;a;2022-05-15;28;18.89;19.54;38.92;1.28;1.29;1.59;121.82;121.21;108.74
6;Wfull_plus;a;2022-05-16;29;27.33;24.6;34.42;1.44;1.39;1.54;115.14;117.04;110.97
6;Wfull_plus;a;2022-05-17;30;32.54;28.57;38;1.51;1.46;1.58;111.98;114.34;109.18
6;Wfull_plus;a;2022-05-18;31;72.02;34.78;39.94;1.86;1.54;1.6;97.61;110.78;108.27
6;Wfull_plus;a;2022-05-19;32;170.85;44.01;43.37;2.23;1.64;1.64;81.97;106.52;106.78
6;Wfull_plus;a;2022-05-20;33;253.27;56.92;48.61;2.4;1.76;1.69;74.85;101.86;104.72
6;Wfull_plus;a;2022-05-21;34;360.36;72.97;52.9;2.56;1.86;1.72;68.47;97.37;103.19
6;Wfull_plus;a;2022-05-22;35;515.21;93.23;57.69;2.71;1.97;1.76;62;92.94;101.62
6;Wfull_plus;a;2022-05-23;36;688.98;117.94;62.43;2.84;2.07;1.8;56.74;88.68;100.19
6;Wfull_plus;a;2022-05-24;37;763.3;149.03;70.4;2.88;2.17;1.85;54.89;84.45;98.02
6;Wfull_plus;a;2022-05-25;38;805.15;176.92;76.3;2.91;2.25;1.88;53.92;81.34;96.56
6;Wfull_plus;a;2022-05-26;39;142.47;53.33;74.81;2.15;1.73;1.87;85.26;103.04;96.92
6;Wfull_plus;a;2022-05-27;40;55.74;44.8;67.73;1.75;1.65;1.83;102.24;106.2;98.72
6;Wfull_plus;a;2022-05-28;41;126.1;58.47;69.13;2.1;1.77;1.84;87.47;101.38;98.35
6;Wfull_plus;a;2022-05-29;42;29.32;26.98;66.35;1.47;1.43;1.82;113.87;115.37;99.09
6;Wfull_plus;a;2022-05-30;43;40.96;34.36;58.41;1.61;1.54;1.77;107.82;111;101.4
6;Wfull_plus;a;2022-05-31;44;75.85;48.95;60.77;1.88;1.69;1.78;96.67;104.59;100.68
6;Wfull_plus;a;2022-06-01;45;151.91;68.17;66.82;2.18;1.83;1.82;84.1;98.6;98.96
6;Wfull_plus;a;2022-06-02;46;301.54;104.79;75.96;2.48;2.02;1.88;71.69;90.82;96.64
6;Wfull_plus;a;2022-06-03;47;426.84;149.98;82.65;2.63;2.18;1.92;65.41;84.33;95.11
6;Wfull_plus;b;2022-04-20;3;72.24;70.65;65.69;1.86;1.85;1.82;97.55;97.95;99.27
6;Wfull_plus;b;2022-04-21;4;88.9;74.4;67.18;1.95;1.87;1.83;93.8;97.02;98.87
6;Wfull_plus;b;2022-04-22;5;91.63;76.2;67.93;1.96;1.88;1.83;93.25;96.59;98.66
6;Wfull_plus;b;2022-04-23;6;88.47;77.63;68.95;1.95;1.89;1.84;93.88;96.25;98.39
6;Wfull_plus;b;2022-04-24;7;92.27;79.28;69.71;1.97;1.9;1.84;93.12;95.87;98.2
6;Wfull_plus;b;2022-04-25;8;94.86;81.03;70.48;1.98;1.91;1.85;92.62;95.47;98
6;Wfull_plus;b;2022-04-26;9;97.59;82.34;71.57;1.99;1.92;1.85;92.11;95.18;97.72
6;Wfull_plus;b;2022-04-27;10;71.02;82.99;71.58;1.85;1.92;1.85;97.86;95.04;97.72
6;Wfull_plus;b;2022-04-28;11;67.47;82.57;71.74;1.83;1.92;1.86;98.79;95.13;97.68
6;Wfull_plus;b;2022-04-29;12;47.98;82.04;72.11;1.68;1.91;1.86;104.96;95.25;97.58
6;Wfull_plus;b;2022-04-30;13;49.62;81.93;72.87;1.7;1.91;1.86;104.35;95.27;97.39
6;Wfull_plus;b;2022-05-01;14;54.69;81.08;73.25;1.74;1.91;1.86;102.59;95.46;97.3
6;Wfull_plus;b;2022-05-02;15;60.07;80.21;72.31;1.78;1.9;1.86;100.89;95.66;97.53
6;Wfull_plus;b;2022-05-03;16;45.46;80.19;72.31;1.66;1.9;1.86;105.93;95.66;97.53
6;Wfull_plus;b;2022-05-04;17;52.3;78.69;72.17;1.72;1.9;1.86;103.4;96;97.57
6;Wfull_plus;b;2022-05-05;18;61.76;78.59;72.28;1.79;1.9;1.86;100.39;96.03;97.54
6;Wfull_plus;b;2022-05-06;19;64.57;79.29;72.28;1.81;1.9;1.86;99.58;95.87;97.54
6;Wfull_plus;b;2022-05-07;20;18.06;59.14;70.16;1.26;1.77;1.85;122.64;101.17;98.08
6;Wfull_plus;b;2022-05-08;21;19.83;22.4;42.32;1.3;1.35;1.63;120.94;118.74;107.23
6;Wfull_plus;b;2022-05-09;22;24.45;25.65;27.05;1.39;1.41;1.43;117.16;116.29;115.33
6;Wfull_plus;b;2022-05-10;23;31.97;34.5;29.51;1.5;1.54;1.47;112.3;110.92;113.75
6;Wfull_plus;b;2022-05-11;24;41.51;40.18;32.9;1.62;1.6;1.52;107.58;108.17;111.78
6;Wfull_plus;b;2022-05-12;25;52.61;45.88;36.49;1.72;1.66;1.56;103.29;105.77;109.91
6;Wfull_plus;b;2022-05-13;26;67.75;50.64;39.98;1.83;1.7;1.6;98.71;103.98;108.26
6;Wfull_plus;b;2022-05-14;27;92.36;54.65;42.72;1.97;1.74;1.63;93.1;102.6;107.06
6;Wfull_plus;b;2022-05-15;28;25.77;32.57;35.83;1.41;1.51;1.55;116.2;111.97;110.24
6;Wfull_plus;b;2022-05-16;29;34.1;37.56;31.72;1.53;1.57;1.5;111.14;109.39;112.44
6;Wfull_plus;b;2022-05-17;30;36.87;40.94;35.27;1.57;1.61;1.55;109.72;107.83;110.52
6;Wfull_plus;b;2022-05-18;31;59.45;46.25;37.84;1.77;1.67;1.58;101.08;105.62;109.25
6;Wfull_plus;b;2022-05-19;32;115.67;53.36;42.24;2.06;1.73;1.63;89.03;103.03;107.26
6;Wfull_plus;b;2022-05-20;33;157.68;61.84;46.3;2.2;1.79;1.67;83.43;100.36;105.6
6;Wfull_plus;b;2022-05-21;34;220.57;70.11;50.85;2.34;1.85;1.71;77.35;98.09;103.9
6;Wfull_plus;b;2022-05-22;35;367.79;79.1;53.88;2.57;1.9;1.73;68.1;95.91;102.86
6;Wfull_plus;b;2022-05-23;36;550.57;91.01;57.76;2.74;1.96;1.76;60.8;93.37;101.6
6;Wfull_plus;b;2022-05-24;37;660.33;104.69;62.89;2.82;2.02;1.8;57.51;90.84;100.06
6;Wfull_plus;b;2022-05-25;38;728.89;116.8;67.88;2.86;2.07;1.83;55.72;88.86;98.68
6;Wfull_plus;b;2022-05-26;39;214.12;111.73;72.06;2.33;2.05;1.86;77.89;89.66;97.6
6;Wfull_plus;b;2022-05-27;40;59.58;80.07;69.27;1.78;1.9;1.84;101.04;95.69;98.31
6;Wfull_plus;b;2022-05-28;41;117.81;79.26;67.68;2.07;1.9;1.83;88.7;95.87;98.73
6;Wfull_plus;b;2022-05-29;42;61.96;85.92;70.03;1.79;1.93;1.85;100.33;94.41;98.11
6;Wfull_plus;b;2022-05-30;43;62.97;77.01;68.86;1.8;1.89;1.84;100.04;96.39;98.42
6;Wfull_plus;b;2022-05-31;44;110.94;79.37;67.99;2.05;1.9;1.83;89.79;95.85;98.65
6;Wfull_plus;b;2022-06-01;45;312.12;91.88;70.33;2.49;1.96;1.85;71.07;93.2;98.04
6;Wfull_plus;b;2022-06-02;46;717.24;119.58;74.84;2.86;2.08;1.87;56.01;88.43;96.91
6;Wfull_plus;b;2022-06-03;47;870.15;142.16;78.54;2.94;2.15;1.9;52.52;85.3;96.04
6;Wfull_plus;c;2022-04-20;3;52.45;51.31;56.44;1.72;1.71;1.75;103.34;103.74;102.02
6;Wfull_plus;c;2022-04-21;4;64.05;54.76;57.86;1.81;1.74;1.76;99.73;102.56;101.57
6;Wfull_plus;c;2022-04-22;5;69.51;57.23;58.29;1.84;1.76;1.77;98.25;101.77;101.43
6;Wfull_plus;c;2022-04-23;6;70.95;59.84;59.12;1.85;1.78;1.77;97.88;100.96;101.18
6;Wfull_plus;c;2022-04-24;7;72.96;61.62;59.97;1.86;1.79;1.78;97.37;100.43;100.92
6;Wfull_plus;c;2022-04-25;8;73.98;63.03;60.86;1.87;1.8;1.78;97.12;100.02;100.65
6;Wfull_plus;c;2022-04-26;9;76.69;65.04;61.53;1.88;1.81;1.79;96.47;99.45;100.45
6;Wfull_plus;c;2022-04-27;10;60.03;64.63;62.18;1.78;1.81;1.79;100.9;99.57;100.26
6;Wfull_plus;c;2022-04-28;11;57.01;62.15;61.85;1.76;1.79;1.79;101.84;100.27;100.36
6;Wfull_plus;c;2022-04-29;12;44.81;60.6;61.06;1.65;1.78;1.79;106.19;100.73;100.59
6;Wfull_plus;c;2022-04-30;13;44.61;58.82;61.65;1.65;1.77;1.79;106.27;101.27;100.42
6;Wfull_plus;c;2022-05-01;14;47.5;57.73;61.79;1.68;1.76;1.79;105.14;101.61;100.38
6;Wfull_plus;c;2022-05-02;15;50.74;56.36;61.26;1.71;1.75;1.79;103.94;102.04;100.53
6;Wfull_plus;c;2022-05-03;16;42.39;55.8;61.72;1.63;1.75;1.79;107.2;102.22;100.4
6;Wfull_plus;c;2022-05-04;17;46.12;54.84;61.53;1.66;1.74;1.79;105.67;102.54;100.45
6;Wfull_plus;c;2022-05-05;18;52.91;55.66;61.59;1.72;1.75;1.79;103.19;102.27;100.44
6;Wfull_plus;c;2022-05-06;19;55.36;56.59;61.42;1.74;1.75;1.79;102.37;101.97;100.49
6;Wfull_plus;c;2022-05-07;20;18.39;44.18;60.55;1.26;1.65;1.78;122.31;106.45;100.75
6;Wfull_plus;c;2022-05-08;21;16.4;18.89;44.4;1.21;1.28;1.65;124.38;121.82;106.36
6;Wfull_plus;c;2022-05-09;22;20.8;19.17;29.49;1.32;1.28;1.47;120.08;121.56;113.76
6;Wfull_plus;c;2022-05-10;23;28.69;26.32;29.47;1.46;1.42;1.47;114.26;115.82;113.78
6;Wfull_plus;c;2022-05-11;24;39.33;31.35;32.56;1.59;1.5;1.51;108.55;112.66;111.97
6;Wfull_plus;c;2022-05-12;25;56.45;37.11;35.8;1.75;1.57;1.55;102.01;109.6;110.25
6;Wfull_plus;c;2022-05-13;26;85.94;43.37;38.57;1.93;1.64;1.59;94.41;106.78;108.91
6;Wfull_plus;c;2022-05-14;27;132.48;49.48;40.26;2.12;1.69;1.6;86.58;104.4;108.13
6;Wfull_plus;c;2022-05-15;28;36.68;37.29;38.15;1.56;1.57;1.58;109.82;109.52;109.1
6;Wfull_plus;c;2022-05-16;29;34.91;31.92;32.86;1.54;1.5;1.52;110.71;112.33;111.81
6;Wfull_plus;c;2022-05-17;30;39.44;34.6;35.61;1.6;1.54;1.55;108.5;110.87;110.35
6;Wfull_plus;c;2022-05-18;31;74.35;39.81;37.32;1.87;1.6;1.57;97.03;108.33;109.5
6;Wfull_plus;c;2022-05-19;32;153.76;48.66;39.08;2.19;1.69;1.59;83.88;104.7;108.67
6;Wfull_plus;c;2022-05-20;33;204.14;59.16;41.41;2.31;1.77;1.62;78.75;101.17;107.62
6;Wfull_plus;c;2022-05-21;34;279.22;68.52;44.25;2.45;1.84;1.65;73.09;98.51;106.42
6;Wfull_plus;c;2022-05-22;35;436.7;78.45;46.94;2.64;1.89;1.67;64.99;96.06;105.35
6;Wfull_plus;c;2022-05-23;36;613.43;89.1;49.44;2.79;1.95;1.69;58.84;93.76;104.41
6;Wfull_plus;c;2022-05-24;37;728.35;103.15;52.48;2.86;2.01;1.72;55.74;91.11;103.33
6;Wfull_plus;c;2022-05-25;38;802.86;117.19;55.27;2.9;2.07;1.74;53.97;88.8;102.4
6;Wfull_plus;c;2022-05-26;39;426.77;93.36;56.92;2.63;1.97;1.76;65.41;92.91;101.86
6;Wfull_plus;c;2022-05-27;40;86.25;66.13;53.08;1.94;1.82;1.72;94.34;99.15;103.13
6;Wfull_plus;c;2022-05-28;41;169.07;71.48;52.06;2.23;1.85;1.72;82.16;97.74;103.48
6;Wfull_plus;c;2022-05-29;42;46.38;70.23;53.24;1.67;1.85;1.73;105.57;98.06;103.07
6;Wfull_plus;c;2022-05-30;43;51.23;56.53;50.27;1.71;1.75;1.7;103.77;101.99;104.11
6;Wfull_plus;c;2022-05-31;44;85.1;61.83;49.64;1.93;1.79;1.7;94.59;100.37;104.34
6;Wfull_plus;c;2022-06-01;45;167.99;74.42;51.36;2.23;1.87;1.71;82.28;97.01;103.72
6;Wfull_plus;c;2022-06-02;46;403.55;97.28;54.38;2.61;1.99;1.74;66.42;92.17;102.69
6;Wfull_plus;c;2022-06-03;47;642.94;121.26;56.59;2.81;2.08;1.75;57.99;88.18;101.97
6;Wfull_plus;d;2022-04-20;3;58.25;56.69;56.49;1.77;1.75;1.75;101.45;101.94;102
6;Wfull_plus;d;2022-04-21;4;74.04;61.8;57.37;1.87;1.79;1.76;97.11;100.38;101.72
6;Wfull_plus;d;2022-04-22;5;79.89;65.15;57.96;1.9;1.81;1.76;95.73;99.42;101.54
6;Wfull_plus;d;2022-04-23;6;78.61;67.13;59.54;1.9;1.83;1.77;96.02;98.88;101.05
6;Wfull_plus;d;2022-04-24;7;79.64;68.9;60.35;1.9;1.84;1.78;95.79;98.41;100.81
6;Wfull_plus;d;2022-04-25;8;79.88;69.75;61.06;1.9;1.84;1.79;95.73;98.19;100.59
6;Wfull_plus;d;2022-04-26;9;75.99;70.66;62.01;1.88;1.85;1.79;96.64;97.95;100.31
6;Wfull_plus;d;2022-04-27;10;67.76;71.04;62.61;1.83;1.85;1.8;98.71;97.85;100.14
6;Wfull_plus;d;2022-04-28;11;66.14;69.34;61.7;1.82;1.84;1.79;99.15;98.29;100.4
6;Wfull_plus;d;2022-04-29;12;45.98;67.59;61.65;1.66;1.83;1.79;105.73;98.75;100.42
6;Wfull_plus;d;2022-04-30;13;51.85;66.5;62.15;1.71;1.82;1.79;103.55;99.05;100.27
6;Wfull_plus;d;2022-05-01;14;56.62;66.39;62.89;1.75;1.82;1.8;101.96;99.08;100.06
6;Wfull_plus;d;2022-05-02;15;59.73;65.96;61.46;1.78;1.82;1.79;100.99;99.2;100.48
6;Wfull_plus;d;2022-05-03;16;43.38;65.15;61.76;1.64;1.81;1.79;106.78;99.42;100.39
6;Wfull_plus;d;2022-05-04;17;52.08;63.81;61.59;1.72;1.8;1.79;103.47;99.8;100.44
6;Wfull_plus;d;2022-05-05;18;61.97;65.2;61.25;1.79;1.81;1.79;100.33;99.41;100.54
6;Wfull_plus;d;2022-05-06;19;63.17;66.17;61.31;1.8;1.82;1.79;99.98;99.14;100.52
6;Wfull_plus;d;2022-05-07;20;19.53;42.5;52.95;1.29;1.63;1.72;121.22;107.15;103.17
6;Wfull_plus;d;2022-05-08;21;18.48;20.4;21.36;1.27;1.31;1.33;122.22;120.43;119.6
6;Wfull_plus;d;2022-05-09;22;22.22;22.89;17.93;1.35;1.36;1.25;118.89;118.35;122.77
6;Wfull_plus;d;2022-05-10;23;28.39;29.52;22.74;1.45;1.47;1.36;114.45;113.75;118.47
6;Wfull_plus;d;2022-05-11;24;39.36;34.88;26.4;1.6;1.54;1.42;108.54;110.73;115.77
6;Wfull_plus;d;2022-05-12;25;53.12;40.12;29.98;1.73;1.6;1.48;103.11;108.19;113.47
6;Wfull_plus;d;2022-05-13;26;73.73;45.53;34;1.87;1.66;1.53;97.18;105.9;111.19
6;Wfull_plus;d;2022-05-14;27;106.77;50.39;36.11;2.03;1.7;1.56;90.48;104.07;110.1
6;Wfull_plus;d;2022-05-15;28;27.27;30.14;23.41;1.44;1.48;1.37;115.18;113.37;117.94
6;Wfull_plus;d;2022-05-16;29;36.21;32.51;22.83;1.56;1.51;1.36;110.05;112;118.4
6;Wfull_plus;d;2022-05-17;30;34.32;32.39;23.13;1.54;1.51;1.36;111.02;112.07;118.16
6;Wfull_plus;d;2022-05-18;31;62.87;38.79;27.04;1.8;1.59;1.43;100.06;108.8;115.33
6;Wfull_plus;d;2022-05-19;32;114.33;46.06;31.44;2.06;1.66;1.5;89.24;105.69;112.6
6;Wfull_plus;d;2022-05-20;33;136.96;54.87;36.09;2.14;1.74;1.56;85.98;102.53;110.11
