Tag;AVG_RH200_004;AVG_RH200_011;AVG_RH200_031;AVG_RH200_158;AVG_TA200_004;AVG_TA200_011;AVG_TA200_031;AVG_TA200_158;AVG_TB005_004;AVG_TB005_011;AVG_TB005_031;AVG_TB020_004;AVG_TB020_011;AVG_TB020_031;AVG_WV200_004;AVG_WV200_011;AVG_WV200_031;AVG_WV200_158;KWB_004;KWB_011;KWB_031;KWB_158;MAX_TA200max_004;MAX_TA200max_011;MAX_TA200max_031;MAX_TA200max_158;MIN_SS200_004;MIN_TA200min_004;MIN_TA200min_011;MIN_TA200min_031;MIN_TA200min_158;SUM_GS200_004;SUM_GS200_011;SUM_GS200_031;SUM_GS200_158;SUM_NN050_004;SUM_NN050_011;SUM_NN050_031;SUM_NN050_158;SUM_PAR200_004;SUM_PEN_004;SUM_PEN_011;SUM_PEN_031;SUM_PEN_158;SUM_SOH_004;SUM_SOH_011;SUM_SOH_031;SUM_SOH_158;SUM_UVA200_004;SUM_UVB200_004
10.05.2021;79,32;69,92;76,15;77,01;16,39;16,38;16,13;16,57;16,03;14,26;14,75;14,88;13,78;14,36;1,98;1,20;1,91;,34;,34;2,03;2,43;1,61;20,70;20,40;20,80;20,90;4,00;12,60;12,00;12,50;12,40;1955,00;1955,00;1611,80;1510,10;2,44;4,04;4,40;3,00;299,60;2,10;2,01;1,97;1,39;,07;,07;,00;,00;98,10;339,80;
11.05.2021;99,12;89,40;92,75;97,51;13,21;13,65;13,50;13,33;14,49;13,94;14,15;14,01;13,83;13,90;1,57;,58;1,15;,40;1,32;,17;-,46;1,75;16,50;16,90;16,30;16,80;4,00;11,10;11,60;11,30;10,90;1708,30;1708,30;1849,90;1484,10;2,47;1,50;,90;2,90;267,00;1,15;1,33;1,36;1,15;,00;,00;,00;,00;88,00;302,00;
12.05.2021;85,46;75,21;79,44;83,70;13,10;13,65;13,68;13,32;14,54;14,23;14,30;13,75;13,86;13,89;1,55;1,00;1,58;,53;-1,89;-1,05;-2,53;-1,42;17,50;19,00;20,50;17,80;4,00;7,80;8,40;7,90;9,10;3057,30;3057,30;3921,30;2790,55;,16;1,25;,16;,40;431,00;2,05;2,30;2,69;1,82;2,65;2,66;4,74;2,01;136,60;451,10;
13.05.2021;81,79;71,39;74,68;79,92;12,06;12,80;12,95;12,60;14,28;13,85;14,16;13,73;13,90;13,98;1,84;,94;2,13;,46;-2,03;-1,16;-3,61;-1,39;19,10;19,70;20,80;19,30;4,00;5,80;6,40;5,60;6,10;5043,20;5043,20;5960,80;4167,00;1,00;1,87;,00;1,00;665,50;3,03;3,03;3,61;2,39;7,35;7,37;9,58;5,26;209,90;671,60;
14.05.2021;83,42;69,43;71,78;74,98;11,94;13,25;13,18;13,36;14,15;14,35;14,73;13,72;14,07;14,40;2,26;1,18;1,77;,37;-1,80;-2,74;-3,07;-2,75;18,30;19,30;22,20;19,40;4,00;8,30;7,80;7,10;7,20;4022,60;4022,60;5408,90;5046,20;,86;,00;,57;,00;550,10;2,66;2,74;3,64;2,75;4,89;4,90;8,22;7,31;175,90;579,60;
15.05.2021;88,66;78,88;83,20;85,85;11,40;11,53;11,25;11,54;13,24;13,25;13,38;13,27;13,78;13,69;3,20;1,97;2,12;,45;,50;4,51;5,50;9,14;15,50;16,10;16,00;15,70;4,00;8,20;7,50;7,00;7,70;3584,40;3584,40;2857,20;3970,40;2,67;6,85;7,43;11,30;505,40;2,17;2,34;1,93;2,16;3,81;3,82;2,10;4,72;161,90;537,40;
16.05.2021;82,19;74,20;80,91;84,10;13,17;13,07;12,66;12,70;14,48;13,86;13,47;13,49;13,73;13,33;3,76;2,12;2,70;,62;-3,16;-,96;1,62;-1,49;19,10;19,60;21,30;18,90;4,00;8,40;8,30;7,50;7,60;5964,70;5964,70;5855,80;5561,60;,50;2,76;5,47;1,50;799,00;3,66;3,72;3,85;2,99;9,42;9,45;9,21;8,46;255,90;842,90;
17.05.2021;86,29;75,83;81,84;82,83;12,49;12,88;12,80;12,74;14,79;14,01;13,40;14,12;14,10;13,43;3,89;2,55;3,83;,57;-,05;-2,47;-2,05;-,49;16,50;17,80;18,50;17,20;4,00;9,90;9,80;9,20;10,10;5371,50;5371,50;4806,40;5400,60;2,72;,79;1,08;2,40;723,30;2,77;3,26;3,13;2,89;7,98;8,00;6,68;8,04;228,60;752,10;
18.05.2021;83,59;74,53;79,86;84,25;12,41;12,38;12,42;12,17;15,25;13,91;13,43;14,33;14,10;13,40;2,61;1,61;2,65;,88;-2,22;6,30;,26;1,61;17,90;17,30;17,70;17,50;4,00;9,40;8,80;9,10;8,80;5433,00;5433,00;4997,00;5919,60;,93;9,45;3,34;4,70;717,30;3,15;3,15;3,08;3,09;8,09;8,11;7,10;9,23;223,30;729,20;
19.05.2021;80,41;70,73;73,65;80,20;11,64;12,30;12,25;11,97;14,70;14,00;13,89;14,36;13,98;13,77;1,92;1,25;2,43;,80;-,55;-2,82;-3,89;-3,13;17,00;18,40;19,70;18,40;4,00;6,10;7,10;5,20;6,30;4607,70;4607,70;6704,70;6340,70;2,28;,10;,00;,10;625,30;2,83;2,92;3,89;3,23;6,11;6,13;11,11;10,19;203,00;664,00;
20.05.2021;76,20;67,49;71,14;73,01;12,95;13,50;13,46;13,72;14,94;14,55;14,74;14,25;14,37;14,30;2,06;1,08;1,78;,52;-2,29;-1,71;-2,98;-2,36;17,50;18,70;20,00;18,30;4,00;8,80;9,80;9,10;9,40;4784,40;4784,40;4857,20;3859,40;,60;1,30;,27;,00;654,40;2,89;3,01;3,25;2,36;6,50;6,51;6,70;4,32;211,30;728,10;
21.05.2021;71,04;63,88;65,08;66,59;14,06;14,25;14,90;14,82;14,20;13,94;14,58;14,15;14,29;14,45;4,46;3,32;4,13;1,23;-3,31;-2,42;-4,04;-2,91;18,80;18,50;21,30;19,00;4,00;11,10;11,10;11,60;11,90;3823,40;3823,40;4040,10;4223,40;,00;1,10;,00;,00;522,40;3,31;3,52;4,04;2,91;4,21;4,22;4,74;5,15;160,90;548,40;
22.05.2021;71,49;66,57;72,58;75,67;13,14;12,56;12,80;12,67;14,55;13,53;13,73;14,03;13,86;13,81;4,34;3,08;4,89;1,45;-1,38;2,66;,28;5,59;19,20;18,70;20,10;19,40;4,00;7,80;8,10;8,00;7,80;6626,00;6626,00;5472,00;5303,30;2,96;6,87;4,37;8,80;864,20;4,34;4,21;4,09;3,21;10,76;10,79;8,09;7,65;271,60;890,10;
23.05.2021;72,45;67,49;70,49;73,83;12,88;12,52;12,64;12,75;14,94;13,97;13,83;14,38;13,98;13,68;2,85;1,93;3,29;,76;-1,79;-3,47;-4,21;-2,11;17,90;18,80;20,80;18,10;4,00;7,70;8,00;6,10;8,30;5762,10;5762,10;6380,90;5409,10;1,72;,17;,00;,90;751,70;3,51;3,64;4,21;3,01;8,70;8,72;10,20;7,87;235,30;775,90;
24.05.2021;76,81;67,63;73,43;74,05;12,34;12,60;12,02;12,77;14,96;13,96;13,91;14,40;14,08;13,91;2,81;2,14;2,03;,91;-2,46;-3,20;-3,20;-1,24;21,70;22,10;22,40;22,20;4,00;4,90;5,10;4,00;5,50;6035,90;6035,90;4941,20;5197,60;1,73;1,06;,49;2,00;789,10;4,19;4,26;3,69;3,24;9,32;9,34;6,78;7,35;247,20;833,50;
25.05.2021;74,65;67,66;75,22;73,90;11,20;11,30;11,18;11,36;12,85;12,74;12,70;13,72;13,53;13,12;4,50;3,35;4,97;1,08;-2,45;-2,90;-2,78;-2,61;15,50;17,40;17,50;16,30;4,00;8,30;8,80;8,50;8,30;3151,40;3151,40;3135,70;5368,40;,41;,33;,48;,40;446,90;2,86;3,23;3,26;3,01;2,54;2,55;2,52;7,72;147,90;490,00;
26.05.2021;89,88;79,28;85,30;86,06;11,18;11,48;11,10;11,28;12,60;12,65;12,39;12,98;13,15;12,69;3,34;2,16;2,76;,65;-1,00;-1,42;1,39;-,69;14,30;14,90;17,10;14,40;4,00;8,90;8,70;6,80;8,60;2537,40;2537,40;2102,30;3526,90;,76;,55;3,16;1,30;377,30;1,76;1,97;1,77;1,99;1,09;1,10;,08;3,40;123,20;429,50;
27.05.2021;84,43;76,88;84,57;85,98;11,94;11,83;11,33;11,60;12,70;12,65;12,17;12,75;12,96;12,32;2,02;1,16;2,37;,65;-1,66;-,17;,44;,44;17,30;16,30;16,70;16,20;4,00;7,20;6,20;6,40;6,70;2891,20;2891,20;2668,40;4046,90;,55;1,89;2,41;2,70;410,90;2,21;2,06;1,97;2,26;1,90;1,90;1,39;4,59;130,80;438,10;
28.05.2021;74,19;62,20;70,81;77,42;13,88;13,70;12,98;13,03;15,45;14,73;14,33;13,90;13,92;13,62;1,38;,18;,80;,64;-3,64;-3,32;-3,54;-3,30;19,10;19,60;20,70;19,10;4,00;8,50;7,60;6,90;6,80;6431,90;6431,90;6259,90;6404,20;,00;,00;,00;,10;831,70;3,64;3,32;3,54;3,40;10,13;10,15;9,77;10,06;260,70;893,30;
29.05.2021;64,87;48,98;58,36;64,99;15,51;16,09;15,04;15,14;17,48;16,48;16,02;15,43;15,30;15,11;1,97;,24;1,18;,96;-4,80;-4,24;-4,79;-4,47;21,30;22,10;23,00;21,50;4,00;6,90;8,10;6,20;6,90;8419,70;8419,70;8455,80;8302,80;,00;,00;,00;,00;1071,40;4,80;4,24;4,79;4,47;14,73;14,76;14,87;14,45;327,50;1048,90;
30.05.2021;59,60;47,88;58,11;61,89;16,19;16,35;15,42;15,60;18,61;17,03;16,98;16,62;16,23;16,23;1,72;,36;1,35;1,01;-4,71;-4,17;-4,90;-4,54;22,60;23,00;24,00;22,00;4,00;7,90;8,50;7,20;7,70;7776,60;7776,60;8169,60;8256,80;,00;,00;,00;,00;996,90;4,71;4,17;4,90;4,54;13,21;13,23;14,18;14,31;308,20;1036,90;
31.05.2021;57,38;43,97;54,80;55,44;16,16;16,90;15,88;16,29;19,33;17,55;17,35;17,27;16,65;16,70;1,52;,37;1,30;,91;-5,06;-4,68;-5,31;-4,83;22,90;23,80;24,90;22,60;4,00;5,70;8,00;6,60;7,20;8807,80;8807,80;8809,20;8738,00;,00;,00;,00;,00;1111,40;5,06;4,68;5,31;4,83;15,57;15,61;15,64;15,40;340,10;1137,70;
01.06.2021;56,85;44,47;54,01;55,28;17,40;18,35;17,53;17,98;20,33;18,31;18,71;18,13;17,33;17,69;1,70;,68;1,14;,73;-5,50;-5,11;-5,45;-4,93;25,10;26,10;27,40;25,50;4,00;6,50;7,50;6,70;5,80;8830,90;8830,90;8708,20;8735,40;,00;,00;,00;,00;1114,90;5,50;5,11;5,45;4,93;15,59;15,63;15,35;15,35;340,50;1118,30;
02.06.2021;55,65;43,71;50,70;56,50;19,75;20,48;19,88;19,65;21,79;19,36;20,20;19,07;18,11;18,96;1,20;,34;,86;,50;-5,48;-4,58;-5,42;-4,87;28,30;28,80;29,60;28,10;4,00;7,20;8,30;7,80;7,00;8543,60;8543,60;8569,20;8438,50;,00;,19;,00;,00;1089,90;5,48;4,77;5,42;4,87;14,86;14,89;14,98;14,59;333,60;1070,10;
03.06.2021;77,08;64,06;65,98;75,96;20,48;21,30;21,13;20,80;22,97;20,83;22,12;20,48;19,43;20,67;1,48;,61;1,12;,39;-2,91;-3,30;-5,08;-2,89;27,70;29,00;29,90;28,60;4,00;14,10;14,90;13,50;13,50;5565,30;5565,30;7103,60;4894,70;1,28;,69;,00;,50;773,00;4,19;3,99;5,08;3,39;7,56;7,58;11,36;5,92;245,00;846,00;
04.06.2021;87,55;71,95;73,32;83,95;19,88;20,49;20,61;20,15;22,07;20,48;22,35;20,32;19,75;21,25;1,32;,37;1,04;,48;3,30;7,26;6,36;-2,91;27,30;27,70;29,00;27,60;4,00;14,10;14,40;14,50;13,80;4960,50;4960,50;5810,10;4785,90;6,97;10,68;10,66;,40;687,90;3,67;3,42;4,30;3,31;6,06;6,08;8,17;5,63;214,10;726,70;
05.06.2021;93,41;82,28;86,59;90,31;18,68;19,07;18,63;18,95;20,80;19,58;20,72;19,82;19,35;20,37;1,43;,60;1,19;,54;1,63;-,67;6,61;-,74;22,70;23,30;23,00;23,80;4,00;15,40;15,00;14,00;14,80;3110,60;3110,60;3863,50;3104,60;3,91;1,64;9,26;1,50;452,40;2,28;2,31;2,65;2,24;1,53;1,54;3,38;1,52;140,40;473,80;
06.06.2021;90,22;78,52;83,78;89,60;17,96;17,84;17,65;17,70;20,34;19,10;20,00;19,44;18,98;19,65;3,04;1,10;1,39;1,59;-2,26;2,69;23,29;1,46;21,90;21,80;22,20;21,70;4,00;15,00;15,10;15,20;15,10;4286,70;4286,70;4286,80;4056,80;,52;5,66;26,20;4,10;610,40;2,78;2,97;2,91;2,64;4,39;4,40;4,41;3,82;195,60;694,60;
07.06.2021;96,63;83,27;87,96;93,49;17,25;17,52;17,31;17,31;18,67;18,33;18,90;18,58;18,48;18,80;2,81;,42;,99;1,38;,96;2,88;14,66;4,61;20,10;21,00;21,00;21,00;4,00;15,40;15,50;15,20;15,20;1722,30;1722,30;2000,80;1949,90;2,32;4,42;16,35;6,20;260,50;1,36;1,54;1,69;1,59;,00;,00;,00;,00;84,60;300,30;
08.06.2021;85,98;67,86;78,63;82,22;19,94;20,61;19,58;20,18;21,15;20,27;20,21;19,03;19,11;19,35;2,18;,20;,88;1,19;-3,02;-3,74;-3,20;-3,96;25,30;25,60;25,80;25,20;4,00;16,00;16,40;15,60;16,00;6266,80;6266,80;4884,50;5972,70;1,22;,21;,28;,00;840,50;4,24;3,95;3,48;3,96;9,18;9,20;5,84;8,46;257,30;873,60;
09.06.2021;77,96;61,85;69,90;76,97;21,28;21,72;21,15;21,31;22,96;21,44;21,68;20,57;20,30;20,61;1,57;,24;,84;,69;-4,91;-4,44;-4,87;-4,97;27,60;27,50;27,90;27,40;,00;14,90;15,50;15,00;14,50;7129,90;7129,90;7293,80;7829,90;,00;,00;,00;,00;951,20;4,91;4,44;4,87;4,97;11,27;11,29;11,71;12,96;294,30;969,60;
10.06.2021;69,86;57,21;65,35;73,56;21,72;21,89;21,03;21,05;23,70;21,65;22,90;21,40;20,92;21,80;1,35;,20;,71;,54;-5,36;-4,74;-5,11;-4,94;28,30;28,50;28,70;27,70;4,00;14,20;14,80;13,60;13,70;7841,00;7841,00;7881,80;7870,70;,00;,00;,00;,00;1022,50;5,36;4,74;5,11;4,94;12,98;13,01;13,13;13,04;312,20;1032,10;
11.06.2021;68,84;53,64;62,81;68,25;21,83;22,34;21,51;21,61;24,00;21,95;23,65;21,89;21,20;22,56;,96;,18;,67;,40;-4,90;-4,70;-5,30;-4,70;30,00;29,40;29,90;29,10;4,00;13,10;13,20;12,40;12,10;7847,70;7847,70;8212,70;7466,90;,42;,00;,00;,00;1037,20;5,32;4,70;5,30;4,70;12,99;13,01;13,93;12,05;317,40;1055,60;
12.06.2021;70,10;59,74;67,31;73,66;21,88;21,70;20,87;21,10;23,88;22,05;23,64;22,21;21,67;22,98;2,28;,78;1,47;1,25;-5,19;-4,50;-4,54;-4,55;29,10;27,60;27,80;27,80;4,00;15,60;16,40;13,50;15,20;6419,20;6419,20;6056,30;6560,90;,00;,00;,00;,00;862,50;5,19;4,50;4,54;4,55;9,50;9,52;8,65;9,84;269,20;930,50;
13.06.2021;60,19;49,54;59,43;62,71;18,82;18,65;17,63;18,13;23,57;21,34;22,95;21,87;21,18;22,36;1,88;,31;,98;,96;-5,76;-4,99;-5,24;-5,22;24,60;24,80;24,50;24,30;4,00;12,40;12,10;10,20;11,50;8908,70;8908,70;8846,60;8824,10;,00;,00;,00;,00;1145,30;5,76;4,99;5,24;5,22;15,54;15,57;15,45;15,32;353,30;1197,50;
14.06.2021;60,90;48,61;59,00;64,91;20,13;20,57;19,45;19,85;23,96;21,69;23,32;22,02;21,25;22,55;1,15;,27;,75;,50;-5,84;-5,04;-5,39;-5,18;29,50;28,30;28,40;27,90;4,00;10,00;10,10;10,00;9,50;8848,40;8848,40;8752,90;8769,20;,00;,00;,00;,00;1143,70;5,84;5,04;5,39;5,18;15,38;15,41;15,21;15,18;352,40;1177,70;
15.06.2021;62,73;49,21;60,61;65,04;22,78;23,03;21,58;22,15;24,87;21,75;24,13;22,68;21,51;23,18;1,23;,17;,59;,53;-5,72;-4,79;-5,17;-5,07;31,10;30,60;30,70;30,10;4,00;12,00;13,00;11,50;11,40;8087,90;8087,90;7988,00;7982,40;,00;,00;,00;,00;1057,40;5,72;4,79;5,17;5,07;13,53;13,55;13,33;13,26;324,40;1070,70;
16.06.2021;62,65;50,84;61,14;62,84;25,16;25,35;24,34;25,04;26,25;22,93;25,55;23,57;22,28;24,33;1,30;,43;,78;,48;-6,03;-5,31;-5,69;-5,11;33,30;33,30;33,20;32,50;4,00;17,10;17,80;17,00;16,20;7765,20;7765,20;7860,10;7380,30;,00;,00;,00;,00;1024,30;6,03;5,31;5,69;5,11;12,73;12,76;13,01;11,79;315,60;1048,10;
17.06.2021;60,78;51,53;61,05;63,66;26,61;26,77;25,59;26,03;27,25;23,71;26,33;24,46;23,05;25,16;1,42;,80;,81;,45;-6,36;-5,89;-5,76;-5,39;34,40;34,20;34,20;34,00;4,00;17,10;16,70;15,50;15,40;8047,20;8047,20;7912,00;7794,90;,00;,00;,00;,00;1048,30;6,36;5,89;5,76;5,39;13,41;13,44;13,14;12,79;317,60;1032,70;
18.06.2021;64,29;53,21;64,24;67,04;26,90;27,12;26,20;26,46;27,89;24,55;26,82;25,18;23,84;25,78;1,44;,58;1,05;,57;-5,53;-2,82;2,10;-2,95;35,10;35,10;35,20;34,50;,00;19,30;18,40;17,50;18,00;6835,80;6835,80;7110,80;6755,20;,37;2,33;7,77;2,10;885,90;5,90;5,15;5,67;5,05;10,47;10,49;11,18;10,26;264,70;852,20;
19.06.2021;61,82;53,68;70,48;66,07;26,76;27,37;25,94;26,60;28,18;24,90;26,53;25,60;24,25;25,69;1,40;,45;,68;,49;-5,79;-5,31;-5,90;-5,60;32,80;34,10;33,60;33,10;,00;18,90;19,40;18,50;18,70;7402,90;7402,90;8208,60;7938,90;,00;,00;,00;,00;982,80;5,79;5,31;5,90;5,60;11,84;11,86;13,85;13,13;302,30;992,20;
20.06.2021;71,56;59,03;66,54;70,30;24,05;24,99;24,67;24,67;27,26;24,96;26,23;25,60;24,65;25,56;2,18;1,49;1,77;,83;6,78;2,51;2,83;5,09;29,10;30,60;30,60;29,40;4,00;17,10;17,80;18,20;17,70;5341,90;5341,90;6146,30;5917,30;11,22;7,24;7,96;9,40;737,50;4,44;4,73;5,13;4,31;6,84;6,85;8,82;8,23;230,40;800,50;
21.06.2021;75,51;65,58;72,97;75,48;21,48;22,08;21,34;21,56;25,09;23,49;23,77;24,30;23,81;23,92;2,23;1,37;2,10;,96;,91;-,97;-2,73;,24;28,20;28,70;28,70;27,70;4,00;16,10;16,30;16,00;16,40;6749,70;6749,70;7039,90;6587,00;6,09;4,18;2,65;4,80;907,10;5,18;5,15;5,38;4,56;10,25;10,27;11,00;9,85;286,60;956,90;
22.06.2021;98,17;81,58;86,66;94,58;16,74;17,10;16,49;16,81;21,50;21,41;21,30;22,50;22,41;21,92;2,10;,23;1,10;1,10;3,84;4,21;9,48;4,95;21,30;20,20;19,50;19,90;4,00;14,50;14,40;13,50;14,40;2740,90;2740,90;3030,30;2552,70;5,72;6,17;11,60;6,70;409,50;1,88;1,96;2,12;1,75;,52;,53;1,23;,07;131,90;454,20;
23.06.2021;85,05;69,38;79,46;83,73;19,65;20,23;19,20;19,73;22,43;21,40;21,95;21,65;21,59;21,60;2,05;,30;1,02;1,13;-1,51;-3,88;2,09;-4,18;26,10;26,20;26,20;25,80;4,00;14,90;15,30;14,80;15,10;6011,40;6011,40;5853,30;6566,10;2,70;,00;6,11;,10;824,50;4,21;3,88;4,02;4,28;8,46;8,48;8,11;9,80;260,20;899,70;
24.06.2021;97,28;87,28;93,10;97,90;17,65;17,87;17,42;17,66;20,83;20,11;20,53;21,23;20,68;20,78;2,11;,28;,95;,97;38,55;24,69;41,60;8,74;22,30;20,80;19,60;20,10;4,00;15,00;16,50;16,10;16,30;2736,50;2736,50;1936,20;2231,10;40,68;26,69;43,11;10,40;411,60;2,13;2,00;1,51;1,66;,52;,52;,00;,00;133,70;470,20;
25.06.2021;86,81;75,53;81,87;85,48;18,18;18,63;18,25;18,48;20,88;20,08;20,97;20,66;20,40;20,86;1,35;,60;1,26;,76;-,22;-1,17;-1,67;1,88;22,20;23,50;23,40;23,00;4,00;14,60;14,60;13,70;14,80;3643,80;3643,80;4681,90;4127,00;2,48;1,52;1,49;4,70;524,90;2,70;2,69;3,16;2,82;2,72;2,73;5,26;3,89;167,40;590,60;
26.06.2021;72,80;61,48;69,64;78,11;19,95;20,22;19,25;19,53;22,54;20,34;21,60;21,11;20,43;21,20;,74;,08;,65;,36;-4,85;-4,46;-4,80;-4,52;26,60;26,70;26,30;26,00;4,00;11,90;11,70;11,00;11,90;7837,90;7837,90;7949,50;7520,70;,00;,00;,00;,00;1043,10;4,85;4,46;4,80;4,52;12,91;12,93;13,23;12,13;325,10;1084,20;
27.06.2021;78,84;59,81;70,21;78,35;21,79;22,90;21,93;21,72;23,99;21,63;23,08;22,54;21,37;22,43;,98;,18;,78;,36;-3,96;-4,00;-4,28;-3,49;28,30;29,40;29,30;29,10;4,00;15,80;16,60;15,50;15,80;6121,50;6121,50;5925,50;6404,60;,42;,00;,00;,80;817,80;4,38;4,00;4,28;4,29;8,75;8,76;8,30;9,43;265,40;900,30;
28.06.2021;78,92;71,63;78,05;83,37;22,46;22,55;22,14;22,04;24,70;22,00;24,02;23,18;21,90;23,28;1,30;,52;,85;,55;-3,56;16,11;-2,63;15,75;30,10;30,40;30,00;30,00;4,00;17,90;17,10;16,30;17,20;6118,10;6118,10;5746,80;5800,60;1,16;20,48;1,57;19,90;809,10;4,72;4,37;4,20;4,15;8,75;8,76;7,87;7,97;258,20;876,30;
29.06.2021;91,12;88,74;89,70;90,71;18,91;19,22;18,82;19,03;23,30;21,29;22,54;23,09;21,67;22,70;1,81;1,03;1,37;,38;2,93;7,49;21,26;4,74;25,80;26,10;26,50;25,50;4,00;15,50;15,00;14,00;14,70;4662,40;4662,40;4239,50;3718,50;6,50;10,79;24,49;7,40;636,70;3,57;3,30;3,23;2,66;5,22;5,23;4,21;2,92;204,20;695,60;
30.06.2021;94,42;84,33;90,00;88,41;16,36;17,20;16,88;17,09;20,81;20,11;19,77;21,40;20,81;20,45;2,71;1,77;2,04;,43;2,71;,79;-1,73;-,15;21,20;21,70;21,60;21,70;4,00;14,40;14,90;13,00;14,90;4516,80;4516,80;3577,10;3592,40;5,57;3,92;,74;2,30;636,10;2,86;3,13;2,47;2,45;4,87;4,88;2,60;2,62;206,90;729,30;
01.07.2021;89,69;77,31;85,80;84,11;15,95;16,42;16,42;16,26;19,08;19,40;18,85;20,07;20,24;19,43;2,18;1,36;1,76;,67;-1,64;-1,78;-2,04;-1,37;19,40;19,20;20,10;18,80;4,00;14,10;14,40;14,40;13,90;2247,90;2247,90;2543,70;2355,80;,27;,27;,00;,40;332,70;1,91;2,05;2,04;1,77;,00;,00;,38;,00;109,30;403,00;
02.07.2021;73,27;62,62;76,60;72,96;18,98;19,47;18,55;19,18;21,02;19,80;20,16;20,15;20,04;19,95;1,20;,79;1,19;,90;-4,55;-4,60;-4,50;-4,59;24,70;25,70;25,60;25,20;4,00;12,90;13,40;12,60;12,90;7193,90;7193,90;7120,30;7400,80;,00;,00;,00;,00;931,60;4,55;4,60;4,50;4,59;11,91;11,93;11,77;12,41;293,00;963,30;
03.07.2021;69,35;60,23;72,51;71,97;20,64;21,33;20,49;20,78;22,89;20,78;22,21;21,44;20,74;21,43;1,13;,25;,75;,29;-4,96;-4,47;-5,04;-4,56;27,80;28,10;28,40;27,00;,00;12,50;12,70;11,90;12,70;7420,70;7420,70;7975,90;7501,70;,00;,00;,00;,00;980,00;4,96;4,47;5,04;4,56;12,49;12,51;13,92;12,68;311,00;1082,60;
04.07.2021;88,87;77,95;85,32;85,50;19,15;19,49;18,98;19,46;22,21;21,29;21,96;21,90;21,48;22,00;1,83;,73;1,20;,48;-2,36;,68;-,59;-,80;24,00;25,20;24,80;24,50;,00;15,80;15,10;14,50;15,80;3819,00;3819,00;3694,60;3250,20;,61;3,58;2,20;1,60;543,10;2,97;2,90;2,79;2,40;3,57;3,58;3,28;2,16;174,70;611,00;
05.07.2021;90,35;80,19;87,44;84,68;18,73;19,29;18,57;19,45;20,91;20,38;20,34;20,92;20,84;20,55;1,78;1,80;1,36;,64;-2,50;-2,87;-2,52;-1,79;23,80;24,90;25,00;24,00;4,00;15,50;14,60;13,80;15,40;3542,20;3542,20;3436,60;4038,40;,24;,18;,07;1,00;519,90;2,74;3,05;2,59;2,79;2,89;2,90;2,64;4,12;166,70;624,10;
06.07.2021;98,39;84,28;90,34;89,77;17,98;18,31;17,84;18,81;20,08;20,09;19,68;20,40;20,62;20,03;1,38;1,12;1,26;,36;2,83;3,07;3,07;1,87;21,10;21,90;21,00;22,60;4,00;14,30;14,70;14,00;16,20;1719,20;1719,20;1781,30;1786,30;4,27;4,78;4,59;3,40;269,30;1,44;1,71;1,52;1,53;,00;,00;,00;,00;87,60;313,30;
07.07.2021;75,22;63,77;75,01;73,60;19,80;20,63;19,55;20,44;22,36;20,53;20,85;20,86;20,53;20,40;1,18;,75;1,15;,47;-4,97;-5,04;-4,96;-4,54;25,60;27,60;27,30;26,60;4,00;14,60;14,70;13,90;15,20;7774,20;7774,20;7582,50;7181,50;,00;,00;,00;,00;1032,80;4,97;5,04;4,96;4,54;13,43;13,46;13,01;11,95;323,80;1120,40;
08.07.2021;92,24;82,20;85,80;87,88;18,28;17,40;18,12;18,40;21,16;19,62;20,34;21,20;19,75;20,50;1,26;,30;,97;,61;-,43;-1,83;-1,84;-,39;22,20;22,90;22,70;22,30;4,00;15,30;14,40;13,80;14,90;2374,10;2374,10;2776,20;2496,70;1,43;,00;,27;1,50;361,10;1,86;1,83;2,11;1,89;,03;,03;1,04;,34;118,30;419,00;
09.07.2021;85,88;69,24;81,64;85,24;18,86;19,43;18,59;18,71;21,17;20,73;20,52;20,72;20,70;20,35;1,33;1,40;1,17;,78;-2,09;-3,12;-2,31;,02;24,90;26,00;24,20;23,10;,00;16,00;15,30;13,70;15,50;3877,70;3877,70;3890,90;3824,10;,83;,31;,57;2,70;552,50;2,92;3,43;2,88;2,68;3,78;3,79;3,83;3,65;178,40;631,70;
10.07.2021;75,78;64,53;77,18;77,03;19,84;20,74;19,53;20,30;22,63;21,97;21,54;21,26;21,30;20,99;1,05;1,22;,86;,43;4,23;3,40;,75;1,04;27,40;29,20;27,80;27,90;4,00;12,50;13,00;12,00;12,60;7809,00;7809,00;6939,20;7547,60;9,25;8,86;5,26;5,70;1021,30;5,02;5,46;4,51;4,66;13,59;13,62;11,47;12,93;316,10;1079,30;
11.07.2021;80,91;70,68;79,96;81,59;19,13;19,53;18,53;19,17;22,63;21,85;21,22;21,95;21,71;21,14;1,08;1,31;,96;,58;-3,51;-3,90;-3,25;-3,52;24,70;26,10;25,60;24,60;4,00;15,00;15,30;14,20;14,50;4979,10;4979,10;4437,20;5427,50;,00;,00;,00;,00;697,80;3,51;3,90;3,25;3,52;6,56;6,58;5,24;7,67;220,80;780,10;
12.07.2021;78,75;65,93;76,76;78,08;20,55;20,95;20,23;20,70;22,28;21,87;21,09;21,57;21,55;20,78;,93;,85;,71;,38;,31;,45;-,02;-,40;27,00;28,50;27,40;27,80;4,00;12,80;12,80;12,40;12,30;5307,20;5307,20;5027,80;4297,50;4,02;4,38;3,46;2,60;727,50;3,71;3,93;3,48;3,00;7,40;7,42;6,73;4,88;227,70;810,30;
